0.625522837,0.015505388,0.496333026,-0.972026651,0.025703322,0.39127882,0.000240417,0.246346473,0.94483581,0.000660661,1
0.569833731,-0.497043366,-0.036749005,-0.967636218,-0.004716079,0.324710481,0.247052108,0.001350489,0.93631985,2.22414E-05,1
0.63506954,-0.152171276,-0.268743076,-0.972779297,0.030918076,0.403313321,0.023156097,0.072222841,0.946299561,0.000955927,-1
0.821230266,0.580773442,-0.177393886,-0.987455888,0.132605787,0.67441915,0.337297791,0.031468591,0.975069131,0.017584295,-1
0.646207362,0.828197598,0.920972733,-0.973657384,0.037001956,0.417583955,0.685911261,0.848190775,0.948008701,0.001369145,1
0.628705071,0.24987706,0.090081606,-0.972277533,0.027441573,0.395270066,0.062438545,0.008114696,0.945323601,0.00075304,1
0.503006803,0.265985735,0.569562386,-0.962367698,-0.041219359,0.253015844,0.070748411,0.324401312,0.926151586,0.001699036,1
0.447317697,0.175382397,-0.717560316,-0.957977264,-0.07163876,0.200093122,0.030758985,0.514892807,0.917720438,0.005132112,1
0.725763227,-0.156628222,0.037812393,-0.979929431,0.080458243,0.526732262,0.0245324,0.001429777,0.96026169,0.006473529,-1
0.693940881,0.194610934,-0.552196889,-0.977420612,0.063075728,0.481553946,0.037873416,0.304921404,0.955351053,0.003978547,1
0.693940881,0.709674678,0.583950457,-0.977420612,0.063075728,0.481553946,0.503638149,0.340998136,0.955351053,0.003978547,-1
0.503006803,0.013054068,-0.782406027,-0.962367698,-0.041219359,0.253015844,0.000170409,0.612159191,0.926151586,0.001699036,-1
0.601656077,-0.45989154,-0.10455799,-0.970145037,0.012666436,0.361990035,0.211500229,0.010932373,0.941181393,0.000160439,-1
0.51096239,-0.347130814,-0.36808245,-0.962994903,-0.036873731,0.261082564,0.120499802,0.13548469,0.927359183,0.001359672,1
0.662118535,0.403164156,-1.052871435,-0.974911793,0.045693214,0.438400954,0.162541337,1.108538259,0.950453004,0.00208787,-1
0.818048031,0.263820933,-0.921696327,-0.987205006,0.130867536,0.669202581,0.069601485,0.849524119,0.974573724,0.017126312,1
0.903968366,1.124329803,0.740922038,-0.993978818,0.177800325,0.817158807,1.264117506,0.548965466,0.987993891,0.031612956,-1
0.713034289,0.472692509,0.05244433,-0.978925904,0.073505237,0.508417897,0.223438208,0.002750408,0.958295926,0.00540302,1
0.711443171,0.79664879,0.471108305,-0.978800463,0.072636111,0.506151386,0.634649295,0.221943035,0.958050346,0.005276005,1
0.689167529,-0.092766557,-0.420353712,-0.977044289,0.060468351,0.474951883,0.008605634,0.176697243,0.954615543,0.003656421,-1
0.600064959,0.623687462,-0.399967367,-0.970019596,0.01179731,0.360077955,0.38898605,0.159973895,0.940938017,0.000139177,1
0.662118535,0.641133221,-1.119805373,-0.974911793,0.045693214,0.438400954,0.411051807,1.253964073,0.950453004,0.00208787,-1
0.972386411,0.21084695,-1.107999408,-0.999372779,0.215172732,0.945535332,0.044456436,1.227662688,0.998745951,0.046299305,-1
1.295383226,0.389156613,-0.608531895,-1.024837292,0.391605255,1.678017702,0.151442869,0.370311067,1.050291475,0.153354676,-1
1.223782946,0.891104203,-0.284680411,-1.019192449,0.352494597,1.497644699,0.794066701,0.081042936,1.038753248,0.124252441,1
0.916697305,1.459205601,0.508069315,-0.994982345,0.184753331,0.840333949,2.129280986,0.258134429,0.989989867,0.034133793,1
0.853052612,0.232813325,-0.22223237,-0.989964707,0.149988302,0.727698759,0.054202044,0.049387226,0.980030121,0.022496491,1
1.028075517,0.86646366,-0.460306687,-0.622753192,1.339212689,1.056939269,0.750759274,0.211882246,0.387821538,1.793490626,-1
1.028075517,1.087687343,-0.862852989,-0.622753192,1.339212689,1.056939269,1.183063756,0.744515281,0.387821538,1.793490626,-1
1.078991271,1.260871518,-0.419361855,-0.624413573,1.37378067,1.164222163,1.589796985,0.175864365,0.38989231,1.887273329,-1
1.069444567,3.076281001,0.457490767,-0.624102251,1.367299173,1.143711682,9.463504797,0.209297802,0.38950362,1.869507028,1
0.407539765,0.79079109,-1.127816051,-0.602517303,0.917915426,0.16608866,0.625350548,1.271969045,0.3630271,0.842568729,1
0.674847473,0.202315083,-0.937590626,-0.611234301,1.099397324,0.455419112,0.040931393,0.879076182,0.373607371,1.208674476,-1
0.72417211,0.287251733,0.110738458,-0.612842795,1.132885055,0.524425245,0.082513558,0.012263006,0.375576291,1.283428548,-1
0.663709652,0.088981321,-0.673268993,-0.610871093,1.091835578,0.440510502,0.007917675,0.453291137,0.373163492,1.192104929,1
0.393219709,0.585930765,0.417017273,-0.602050321,0.908193182,0.15462174,0.343314861,0.173903406,0.362464589,0.824814856,1
0.471184457,0.39571469,0.531084901,-0.604592779,0.961125402,0.222014793,0.156590116,0.282051172,0.365532428,0.923762038,-1
0.439362111,0.269614962,0.163274078,-0.603555041,0.939520414,0.193039065,0.072692228,0.026658425,0.364278688,0.882698608,1
0.423450938,-0.258501266,-0.475340284,-0.603036172,0.92871792,0.179310697,0.066822905,0.225948386,0.363652625,0.862516975,1
0.439362111,-0.541708329,-0.340505143,-0.603555041,0.939520414,0.193039065,0.293447914,0.115943752,0.364278688,0.882698608,-1
0.468002222,-0.545751415,-0.089817441,-0.604489005,0.958964903,0.21902608,0.297844607,0.008067173,0.365406957,0.919613685,-1
0.504597921,-0.152489629,-0.214301615,-0.605682404,0.983810639,0.254619062,0.023253087,0.045925182,0.366851175,0.967883373,-1
0.439362111,-0.225901892,-0.239675934,-0.603555041,0.939520414,0.193039065,0.051031665,0.057444553,0.364278688,0.882698608,1
0.630296188,-0.528273821,-0.139158217,-0.609781468,1.069150341,0.397273285,0.27907323,0.019365009,0.371833439,1.143082452,-1
0.762358925,-0.517768163,-0.143672805,-0.614088081,1.158811041,0.581191131,0.268083871,0.020641875,0.377104171,1.342843029,-1
0.662118535,-0.229531119,-0.267425382,-0.610819206,1.090755329,0.438400954,0.052684535,0.071516335,0.373100102,1.189747188,1
0.837141439,0.072204104,-0.484607178,-0.616526765,1.209582762,0.700805789,0.005213433,0.234844117,0.380105252,1.463090458,-1
0.798954624,0.108178023,0.413572415,-0.615281479,1.183656777,0.638328491,0.011702485,0.171042142,0.378571298,1.401043366,1
0.784634568,-0.416372649,-0.100203247,-0.614814497,1.173934532,0.615651405,0.173366183,0.010040691,0.377996866,1.378122285,1
0.83077697,-0.004614538,-0.518549582,-0.616319217,1.205261764,0.690190374,2.1294E-05,0.268893669,0.379849377,1.45265592,-1
1.096493561,0.380688416,0.305007133,-0.624984328,1.385663413,1.202298129,0.14492367,0.093029351,0.39060541,1.920063094,-1
1.102858031,-0.101775954,-0.0285293,-0.625191876,1.38998441,1.216295837,0.010358345,0.000813921,0.390864882,1.93205666,-1
0.719398758,1.309229379,0.989849399,-0.612687134,1.129644307,0.517534573,1.714081567,0.979801833,0.375385524,1.27609626,1
0.837141439,-0.050457408,-0.422538256,-0.616526765,1.209582762,0.700805789,0.00254595,0.178538578,0.380105252,1.463090458,-1
1.06785345,0.052848226,-0.23526586,-0.624050364,1.366218924,1.140310991,0.002792935,0.055350025,0.389438857,1.866554148,-1
0.981933115,-0.191838093,0.238601912,-0.621248472,1.307885457,0.964192642,0.036801854,0.056930872,0.385949664,1.710564369,1
0.749629987,-0.349645805,-0.063402082,-0.613672985,1.150169045,0.561945117,0.122252189,0.004019824,0.376594533,1.322888832,1
0.900786132,-0.223832596,-0.366049554,-0.61860224,1.252792738,0.811415656,0.050101031,0.133992276,0.382668731,1.569489644,-1
0.935790713,-0.479183748,-0.22471816,-0.619743752,1.276558224,0.875704259,0.229617064,0.050498251,0.384082318,1.629600899,-1
0.924652891,-0.096363949,-0.016596279,-0.619380544,1.268996479,0.854982969,0.009286011,0.000275436,0.383632258,1.610352064,1
0.423450938,-0.08668601,-0.183310189,-0.603036172,0.92871792,0.179310697,0.007514464,0.033602625,0.363652625,0.862516975,1
1.069444567,0.530632803,0.326114829,-0.624102251,1.367299173,1.143711682,0.281571172,0.106350882,0.38950362,1.869507028,-1
1.211054008,1.766034476,-1.895392287,-0.628720185,1.463441369,1.46665181,3.11887777,3.592511922,0.395289071,2.141660641,-1
1.828407526,0.317813646,0.030072222,-0.6488523,1.882578133,3.343074081,0.101005514,0.000904339,0.421009307,3.544100427,-1
1.775900654,0.339143315,-0.451349236,-0.647140033,1.846929903,3.153823133,0.115018188,0.203716133,0.418790222,3.411150067,1
2.11003529,0.398930058,0.081031938,-0.65803628,2.073782275,4.452248925,0.159145191,0.006566175,0.433011746,4.300572924,-1
2.173679983,1.804364209,0.619581477,-0.660111756,2.116992251,4.724884668,3.255730199,0.383881207,0.43574753,4.481656191,1
2.001839313,2.345119062,1.640505395,-0.654507972,2.000325317,4.007360635,5.499583415,2.691257951,0.428380685,4.001301374,1
1.537233057,1.490945421,0.537031943,-0.639356998,1.684892494,2.363085472,2.222918248,0.288403308,0.408777371,2.838862716,1
1.802949649,0.646608897,-0.798353608,-0.64802211,1.865294143,3.250627437,0.418103066,0.637368483,0.419932655,3.47932224,-1
1.395623616,4.043629227,8.880287279,-0.634739065,1.588750299,1.947765278,16.35093733,78.85950216,0.402893681,2.524127513,1
0.864190434,1.695869417,-0.741403815,-0.617408842,1.227947002,0.746825106,2.87597308,0.549679617,0.381193678,1.50785384,1
1.250831941,1.886658528,-1.447876346,-0.630017357,1.490447604,1.564580545,3.559480401,2.096345913,0.39692187,2.22143406,-1
1.697935906,1.241706652,-1.500971423,-0.644597575,1.793997683,2.882986341,1.54183541,2.252915213,0.415506034,3.218427687,-1
1.196733952,3.231987582,0.944363339,-0.628253203,1.453719125,1.432172152,10.44574373,0.891822116,0.394702087,2.113299294,1
1.180822779,4.060692962,1.268427949,-0.627734334,1.442916631,1.394342435,16.48922733,1.608909462,0.394050394,2.082008404,1
0.343895072,2.693970568,2.865735414,-0.600441827,0.874705451,0.118263821,7.257477421,8.212439463,0.360530388,0.765109626,1
0.506189038,4.079093781,-2.162060359,-0.605734291,0.984890889,0.256227342,16.63900607,4.674504996,0.366914031,0.970010063,-1
0.805319093,-1.028343127,0.831359293,-0.615489027,1.187977774,0.648538842,1.057489587,0.691158274,0.378826742,1.411291192,-1
